Código interno;Nome;Preço regular;ativo;estoque;Código de barras;Promocao;Data termino promocao
14080;Goma de Mascar Tutti Frutti Zero Açúcar Mentos Pote 56g 28 Unidades;69,61711093;False;505;7,89514E+12;;
14592;Goma de Mascar Tutti Frutti e Menta Zero Açúcar Mentos UP2U Pote 56g 28 Unidades;5,179175962;False;240;7,89514E+12;;
8371;Grafite Lila 0,5Mm;16,55995868;False;82;;;
8372;Grafite Lila 0,7Mm;39,52563439;False;374;8372;;
8373;Grampeador Lila 1Un;2,316469721;False;444;;;
8374;Grampo 26/6 Lila C/100Un;38,68528716;False;90;;;
13357;Grampos Gigita N5 Loiro;6,539918503;False;949;7,8963E+12;;
13353;Grampos Gigita N5 Preto;74,287018;False;668;7,8963E+12;;
13367;Grampos Gigita N7 Loiro;7,225109976;False;940;7,8963E+12;;
13358;Grampos Gigita N7 Preto;7,869407358;False;390;7,8963E+12;;
11348;Grampos N5 P/ Cabelo 50Un Teimoso;22,23563389;False;203;7,89602E+12;;
11342;Grampos N7 P/ Cabelo 50Un Teimosao;31,21704798;False;326;7,89602E+12;;
11343;Grampos P/ Cabelo 100Un Teimoso;3,83309546;False;660;7,89602E+12;;
15441;Granola Banana Kobber Pacote 250g;19,01846354;False;186;7,89177E+12;;
13086;Granola Cereais Crocantes, Passas e Mel Naturale Pacote 1kg;1,791032579;False;885;7,89806E+12;;
13087;Granola Cereais Crocantes com Frutas Naturale Pacote 1kg;27,54368163;False;448;7,89806E+12;;
7212;Granola Kellness 270G Trad;49,70311822;False;918;;;
7213;Granola Qualita 1Kg;38,70287819;False;708;;;
15440;Granola Tradicional Kobber Pacote 250g;2,139117212;False;149;7,89177E+12;;
6669;Granulado Oetker 130G Macio;45,24539713;False;76;;;
6670;Granulado Oetker 130G Mesclado;0,072714669;False;881;;;
15153;Granulado Pan 500G Orig;8,090967747;False;70;7,89606E+12;;
15152;Granulado Pan 80G Orig;7,51078945;False;640;7,89606E+12;;
14468;Granulado Semeador 100G;8,983637095;False;596;7,89894E+12;;
14944;Granulado Semeador 50G Colorido;7,480427817;False;434;7,89894E+12;;
6672;Granulado Viscont 70G;12,25071452;False;329;;;
6673;Granulado Visconti 130G;14,70465202;False;247;;;
6674;Granulado Visconti Colorido 130G;0;False;384;;;
5590;Grao De Bico Fugini 300G;49,56015912;False;59;;;
5591;Grao De Bico Yoki 500G;84,4546901;False;698;;;
13593;Grão-de-Bico Kicaldo Pacote 500g;49,94335508;False;890;7,89612E+12;;
426;Graviola;2,24074901;False;724;;;
13594;Grelha Haracem Moeda 2 50X40;2,961234586;False;260;;;
13595;Grelha Niquelart Dupla Pequena Ref 508;29,13902246;False;498;;;
13596;Groselha Asteca 500Ml;20,28576051;False;244;;;
8031;Groselha Boituva 970Ml;0;False;731;;;
8033;Groselha Gnutre 900Ml;40,53441219;False;984;;;
11032;Groselha Maravilha 880Ml;18,58550898;False;56;7,89673E+12;;
12957;Guanidina SALON LINE Special Girls Relaxer 218g;30,70107577;False;979;7,89801E+12;;
15424;Guarana Antarctica 2X1L;9,832185537;False;19;7,89199E+12;;
10963;Guarda Chuva Choc 65G Digos;0,125152689;False;689;7,89739E+12;;
6337;Guarda Chuva Marfran 27G Choc;24,21909095;False;743;;;
11950;Guardanapo Pratica 50Un Gd;28,00262194;False;551;;;
11951;Guardanapo Pratica 50Un Pq;25,98456155;False;824;;;
11952;Guardanapo Snob 50Un 33X30Cm;0,650114671;False;939;11952;;
11953;Guardanapo Snob 50Un Peq;47,1092019;False;666;;;
14724;Guardanapo de Papel Folha Dupla Scott Grand Hotel 23,8cm x 21,8cm Pacote 50 Unidades;28,84526584;False;215;7,89117E+12;;
12931;Guia De Corda Furacao Pet 12Mm;18,31963885;False;224;;;
11271;Hamb Aurora 672G C/12 Faroest;75,86380169;False;973;;;
12225;Hamb Perdigao 56G Calabresa;16,59594524;False;461;7,89152E+12;;
11267;Hamb Rezende 56G Ave/Bovina;4,062427118;False;825;;;
13597;Hamb Seara 672G Turma Da Monica Frango;39,45060884;False;982;;;
11268;Hamb Texas Burguer 56G;4,221026114;False;239;;;
11274;Hamburg Aurora 56G Faroeste;12,35789044;False;67;;;
11275;Hamburg Texas 90G Unitario;47,09032412;False;425;;;
11276;Hamburg Texas Cx 12Un 672G  Misto;3,351114049;False;210;;;
266;Hamburgao Kg;20,20477959;False;748;;;
15054;Hambúrguer AURORA Faroeste Burguer 56g;62,96396661;False;447;7,89116E+12;;
11283;Hamburguer Aurora 56G Frango;1,649311752;False;545;;;
14795;Hambúrguer Frango e Carne Bovina Perdigão Caixa 672g 12 Unidades;24,61905313;False;278;7,89152E+12;;
10567;Hambúrguer Friboi 56G Bovino;23,33438423;False;570;7,89854E+12;;
11269;Hamburguer Perdigao 56G Misto;14,94248992;False;163;;;
12815;Hamburguer REZENDE 672g;7,208236487;False;343;7,8949E+12;;
14549;Hambúrguer SEARA Bovino 672g;68,93296367;False;549;7,8949E+12;;
11622;Hambúrguer SEARA Frango 672g;32,33632203;False;635;7,8949E+12;;
10560;Hamburguer SEARA Gourmet Tradicional 360g;33,24770818;False;486;7,8949E+12;;
15199;Hambúrguer Sabor Defumado Perdigão Caixa 672g 12 Unidades;51,98600111;False;758;7,89152E+12;;
15340;Hamburguer Sadia Bovino /Frango 56g;12,69864153;False;140;7,893E+12;;
14649;Hamburguer Seara 310G Gourmet Soja Incrivel Burguer;2,82951845;False;413;7,8949E+12;;
13877;Hambúrguer Seara Texas Burguer Bacon 75g;36,92858516;False;89;7,8949E+12;;
9289;Haste Cotonets Johnson 75Un;24,86350134;False;774;;;
9290;Haste Cotton 75Un;0,96449886;False;652;;;
9292;Hastes Cotonela 75Un Azul;19,38006688;False;718;;;
9293;Hastes Cotonela 75Un Rosa;10,36525803;False;614;;;
9295;Hastes Cotonetes 150Un Pote;13,21501481;False;43;;;
13598;Hastes Cotonetes Turma Da Monica 75Un;15,7053595;False;368;13598;;
10619;Haters Cotonela Kids 75Un Rosa;15,29536813;False;807;7,89892E+12;;
10045;Hene EMBELLEZE Pelucia Forte Pouch  180g;2,74738775;False;635;7,89601E+12;;
10089;Hid Monange 200Ml Desejo De Amar;50,54928237;False;263;;;
10090;Hid Monange 200Ml Doce Ternura;9,240588614;False;501;;;
10092;Hid Monange 200Ml Fantastic;7,734605963;False;521;10092;;
10096;Hid Monange 200Ml Toque Carinho;16,86496176;False;812;;;
10097;Hid Nivea 200Ml Menteiga Karite;42,51931692;False;876;;;
10098;Hid Nivea 200Ml Milk;2,602044338;False;440;;;
10101;Hid Paixao 200Ml Felicida;3,743787702;False;205;;;
10102;Hid Paixao 200Ml Irresistivel;42,03363667;False;134;;;
10105;Hid Paixao 200Ml Romantica;19,14476093;False;776;;;
10106;Hid Paixao 200Ml Sedutora;17,73530024;False;658;;;
10107;Hid Paixao 200Ml Tentacao;5,395289731;False;422;;;
10109;Hid Vasenol 200Ml Maos E Unhas;17,69409257;False;813;;;
11363;Hidratante Corporal Skala Proteinas de Leite vegetal;10,61344901;False;937;7,89704E+12;;
10531;Hidratante De Couro Perola 250Ml;24,06187426;False;632;7,89607E+12;;
11362;Hidratante  Skala 500Ml Aveia;90,56019749;False;626;7,89704E+12;;
8375;Hidrocor Lila 12 Cores;11,78256243;False;806;;;
15092;Hidrotônico INOVE Limão 500ml;41,30927326;False;744;7,8949E+12;;
9420;Higi Calcinha 300Ml Teen;30,80637724;False;807;;;
10027;Hortela Maço;13,80249991;False;965;7,89896E+12;;
12301;Hot Hit Hamburguer Seara 145G Bacon/Cheddar;0,096773331;False;584;7,8949E+12;;
11270;Hot Hit Seara 145G Barbecue;6,45286431;False;53;;;
11337;Hot Hit Seara 145G X-Bacon;15,93209652;False;630;;;
11338;Hot Hit Seara 145G X-Picanha;77,44859395;False;909;;;
11340;Hot Pocket Sadia 145G X-Burguer;4,086175832;False;870;;;
12160;Hot hit cheddar Seara 145g;37,63022909;False;893;7,8949E+12;;
485;Hungara Chocolate;19,91926886;False;370;;;
491;Hungara Cocada;39,39249145;False;114;;;
486;Hungara De Doce De Leite;2,453974927;False;32;;;
41;Inhame Kg;14,85728149;False;129;;;
12312;Inset Ap Sbp Eletrico C/4 Pastilhas;76,84413066;False;277;;;
12286;Inset Baygon 300Ml Acao Total Gts 150Ml;5,896915184;False;93;;;
12313;Inset Baygon Isca Mata Barata 6Un;35,85966666;False;25;;;
12330;Inset Boa Noite Fort 10Un Espiral;6,738249341;False;844;;;
11783;Inset Bombril C/12 Pastilha;9,167314809;False;157;7,89102E+12;;
12302;Inset Detefon Acao 300Ml;48,03245639;False;576;;;
12303;Inset Detefon Liq 500Ml Acao;37,41244498;False;858;;;
12332;Inset Pirisa 10Un Espiral;42,80315243;False;349;;;
12317;Inset Raid 45 Noite Refil 32.9Ml;4,250691078;False;34;12317;;
12328;Inset Raticida Mortein 15G;21,99746181;False;318;;;
12307;Inset Sbp 270Ml Suave Sem Cheiro;29,09078859;False;897;;;
10365;Inset Sbp 45 Noites 2 Un Ap+Frascos;2,247277168;False;599;7,89104E+12;;
12320;Inset Sbp 45 Noites Refil Ap Gratis;61,17052663;False;576;;;
12321;Inset Sbp Pastilha Refil Lev 12 Pag 10;43,83144202;False;324;;;
12323;Inset Sbp Refil 45Noites 35Ml;5,126456507;False;955;;;
11697;Inset Straik 300Ml Aerosol;16,05796011;False;675;7,89818E+12;;
10094;Inseticida Aerossol Ação Total Óleo de Eucalipto Baygon Frasco 360ml Embalagem Econômica;24,7646985;False;298;7,89465E+12;;
12318;Inseticida Elétrico RAID Líquido 45 Noites Aparelho Grátis Refil 32,9ml;16,09282168;False;283;7,89465E+12;;
11266;Inseticida Líquido Ação Total Base Água Baygon Squeeze 475ml;3,847050565;False;384;7,89465E+12;;
13895;Inseticida SBP Multi Inseticida 273ml;0,200952228;False;639;7,89104E+12;;
12697;Interruptor Externo Use Etil;3,952319406;False;834;;;
11635;Iog Activia 150G Ameixa;1,046220661;False;521;;;
11636;Iog Activia 150G Morango;0,952756864;False;784;;;
11637;Iog Activia 170G Morango;29,10534512;False;410;;;
11724;Iog Aurora 170G Coco;11,39926502;False;88;;;
11587;Iog Aurora 170G Frutas Vermelhas;81,94864696;False;151;11587;;
11725;Iog Aurora 170G Morango;69,584482;False;740;;;
11588;Iog Aurora 170G Uva Verde;23,51472708;False;67;;;
11925;Iog Aurora 850G Coco;30,68279469;False;851;7,89116E+12;;
11608;Iog Aurora 850G Frutas Vermelhas;18,55227029;False;385;;;
13295;Iog Aurora 850G Morango;0,320804991;False;183;7,89116E+12;;
13599;Iog Aurora 850G Salada De Frutas;2,441079869;False;853;;;
12436;Iog Ball 125G;2,361277664;False;383;7,89802E+12;;
13602;Iog Chan Delle 120G Mousse Chocolate;75,73216621;False;618;;;
11658;Iog Chan Delle 200G Chantily Caramelo;7,17855725;False;268;;;
13603;Iog Chan Delle 200G Chantily Choc;88,01316554;False;747;;;
11660;Iog Danio 125G Morango;2,058053496;False;884;;;
11661;Iog Danio 125G Tradicional;11,70360026;False;958;;;
11656;Iog Danone Pedacos 400G Morango;67,4099125;False;666;;;
11592;Iog Danoninho 180G Morango;55,18660047;False;108;;;
11763;Iog Danoninho 80G;0,589701991;False;391;;;
11752;Iog Danoninho 900G;95,33853158;False;715;;;
11687;Iog Frutap 155G C/Cereal;40,27879244;False;19;;;
11467;Iog Frutap 160G C/Granola;10,36179852;False;218;7,89686E+12;;
11705;Iog Frutap 170G Lar Cen Mel;10,58381539;False;727;;;
11689;Iog Frutap 170G Natural;0,568889249;False;229;;;
11614;Iog Frutap 900G Morango;0,732545712;False;132;;;
11135;Iog Frutap Flan 200G Caramelo;29,70930188;False;889;7,89686E+12;;
11704;Iog Frutap Grego 100G Morango;56,57336831;False;914;;;
12888;Iog Frutap Grf 900G Coco;78,78482174;False;820;7,89686E+12;;
12864;Iog Frutap Grf 900G Frutas Verm;6,742534655;False;803;7,89686E+12;;
12861;Iog Frutap Grf 900G Salada Frutas;43,8219945;False;547;7,89686E+12;;
11617;Iog Frutilac 850G Coco;9,214020977;False;467;11617;;
11743;Iog Frutilac 850G Frutas Vermelhas Sc;29,62433972;False;885;;;
11618;Iog Frutilac 850G Mor Sc;48,57208396;False;92;;;
11619;Iog Frutilac 850G Salada Frutas Sc;5,835897148;False;254;;;
11748;Iog Fruttbom 110G Sabores;10,41728724;False;705;7,89802E+12;;
11136;Iog Fruttbom 400G Sabores;5,761570659;False;140;7,89802E+12;;
10194;Iog Itambe Fit 170G Framboesa C/ Limao;24,92624536;False;593;7,89605E+12;;
11597;Iog Nestle 170G Morango;11,06181477;False;642;;;
11625;Iog Nestle 900Ml Morango Novo;7,6241725;False;179;;;
13607;Iog Nestle Chamyto 360G Moran Gurt;47,9161117;False;693;;;
11664;Iog Nestle Grego 90G Torta De Limao;8,972873892;False;333;;;
11665;Iog Nestle Grego 90G Torta De Morango;58,76386992;False;29;;;
11666;Iog Nestle Grego 90G Torta Frutas Verm L;0;False;239;;;
11667;Iog Nestle Grego 90G Tradicional;2,745252332;False;223;;;
11706;Iog Nestle Integral 170G Cenoura Laranja;73,81820818;False;551;;;
11691;Iog Nestle Natural 170G Integral;24,67359447;False;777;;;
11601;Iog Neston 180G Mamao;59,76737501;False;813;;;
13610;Iog Ninho 170G Maca E Banana;30,8802488;False;212;;;
13611;Iog Ninho 170G Morango;10,74357993;False;215;13611;;
13613;Iog Ninho 900G Morango;22,18387213;False;98;;;
13614;Iog Ninho Fruti 250 Morango;0,109173275;False;770;;;
11569;Iog Paulista Polpa 540G Coco E Morango;0,009506112;False;3;;;
11571;Iog Paulista Polpa 540G Frutas;0,416491906;False;955;;;
11576;Iog Paulista Polpa 540G Mor;2,954485551;False;747;;;
11563;Iog Polpa Danone 540G Morango;12,94634676;False;537;11563;;
11487;Iog Polpa Molico 600G Frutas;2,758173827;False;196;7,891E+12;;
11572;Iog Polpa Nestle 600G Ninho;44,69130828;False;700;;;
11694;Iog Vigor 170G Natural;0,236452046;False;753;;;
11695;Iog Vigor 170G Natural Ameixa;26,70078341;False;486;;;
11780;Iog Vigor Flan 220G Caramelo;66,52154346;False;779;;;
11650;Iogurt Activia 850G Ameixa;23,08375594;False;375;;;
11651;Iogurt Activia 850G Aveia;22,44856065;False;67;;;
11652;Iogurt Activia 850G Morango;11,52474667;False;401;;;
11781;Iogurt Danette 220G Chocolate;0,013300349;False;221;;;
13619;Iogurt Frutap 120G Mor Dupli;36,48425682;False;893;;;
11606;Iogurt Frutap 180G Mor;37,94845145;False;640;;;
11629;Iogurt Frutap 500G Mor;47,0268865;False;735;;;
11698;Iogurt Paulista 170G Desnatado;4,525513222;False;191;;;
11577;Iogurt Polpa Frutap 540G Coco/Mor;39,47977646;False;662;;;
11578;Iogurt Polpa Frutap 540G Mor;25,1716972;False;372;;;
11683;Iogurt Vigor Mix 150G Tradicional;57,16529579;False;909;;;
14676;Iogurte Desnatado Mamão com Laranja Zero Lactose Itambé Fit Frasco 170g;7,575612755;False;301;7,89605E+12;;
14808;Iogurte Desnatado Manga, Maracujá e Gengibre Zero Lactose Itambé Fit Frasco 170g;59,58655471;False;704;7,89605E+12;;
12489;Iogurte Desnatado Morango + Ameixa + Maçã Zero Lactose Itambé Fit Bandeja 540g 6 Unidades;24,93683517;False;109;7,89605E+12;;
11663;Iogurte Desnatado Morango + Ameixa + Maçã Zero Lactose Itambé Fit Bandeja 540g 6 Unidades;9,341286299;False;244;7,89605E+12;;
10190;Iogurte Desnatado Morango Zero Lactose Itambé Fit Bandeja 400g 4 Unidades;39,27141065;False;210;7,89605E+12;;
13333;Iogurte Desnatado Natural Nestlé Pote 160g;5,678883902;False;612;7,891E+12;;
12633;Iogurte Fit ITAMBÉ Light Frutas Vermelhas 400g;27,19031045;False;524;7,89605E+12;;
12274;Iogurte Fit ITAMBÉ Morango 170g;27,06605326;False;819;7,89605E+12;;
14281;Iogurte Frutas Silvestres Activia Sensações Pote 120g;48,03887244;False;181;7,89103E+12;;
10979;Iogurte Grego FRUTAP Tradicional 100g;27,7806931;False;995;7,89686E+12;;
11657;Iogurte Grego Frutas Vermelhas Nestlé Pote 90g;25,51226905;False;951;7,891E+12;;
14363;Iogurte Grego Morango Nestlé Pote 90g;51,42990529;False;407;7,891E+12;;
10189;Iogurte ITAMBEZINHO Morango 900g;31,09253088;False;30;7,89605E+12;;
11922;Iogurte Integral Banana e Maçã Toy Story 4 Danoninho Frasco 100g;49,78509035;False;217;7,89103E+12;;
15557;Iogurte Integral Coco Itambé Pedaços Pote 500g;24,35101673;False;146;7,89605E+12;;
11488;Iogurte Integral Grego Frutas Vermelhas Nestlé Bandeja 400g 4 Unidades;31,44982637;False;737;7,891E+12;;
10871;Iogurte Integral Morango Danone Frasco 170g;16,07983702;False;225;7,89103E+12;;
11921;Iogurte Integral Morango Toy Story 4 Danoninho Frasco 100g;7,437223624;False;984;7,89103E+12;;
14813;Iogurte Integral Morango e Cereais Meu Malvado Favorito 3 Vigor Mix Pote 165g;30,69737967;False;82;7,892E+12;;
10583;Iogurte Integral Natural Itambé Pote 170g;6,340587014;False;771;7,89605E+12;;
11422;Iogurte Morango Danone Pote 100g;24,16372404;False;24;7,89103E+12;;
12290;Iogurte Nestlé 540G Morango e Vitamina de Frutas;11,36639473;False;844;7,891E+12;;
10938;Iogurte Nestle Chamyto 170G Morango;45,53260286;False;795;7,891E+12;;
10464;Iogurte Nestlé Grego Tradicional 400G;62,18822831;False;433;7,891E+12;;
13312;Iogurte Nestlé Polpa De Morango Bandeja 540g;31,19728953;False;922;7,891E+12;;
15605;Iogurte Parcialmente Desnatado Coco Danone Frasco 140g;23,69528702;False;702;7,89103E+12;;
14348;Iogurte Parcialmente Desnatado Coco Itambé Bandeja 540g 6 Unidades;11,08861896;False;832;7,89605E+12;;
15001;Iogurte Parcialmente Desnatado Coco Itambé Frasco 170g;20,7679776;False;212;7,89605E+12;;
14385;Iogurte Parcialmente Desnatado Coco Itambé Garrafa 1,25kg Embalagem Econômica;40,77767087;False;802;7,89605E+12;;
14771;Iogurte Parcialmente Desnatado Coco Itambé Garrafa 900g;1,201621114;False;689;7,89605E+12;;
10166;Iogurte Parcialmente Desnatado Coco Zero Lactose Itambé Nolac Frasco 170g;2,79214663;False;807;7,89605E+12;;
10164;Iogurte Parcialmente Desnatado Coco Zero Lactose Itambé Nolac Garrafa 850g;75,91745422;False;991;7,89605E+12;;
14615;Iogurte Parcialmente Desnatado Coco Zero Lactose Itambé Nolac Garrafa 850g;10,6338745;False;827;7,89605E+12;;
13897;Iogurte Parcialmente Desnatado Framboesa com Balas de Gelatina Itambé Pote 120g;50,65649437;False;48;7,89605E+12;;
10169;Iogurte Parcialmente Desnatado Frutas Vermelhas Itambé Frasco 170g;5,548027016;False;867;7,89605E+12;;
10170;Iogurte Parcialmente Desnatado Frutas Vermelhas Itambé Garrafa 900g;9,711233587;False;925;7,89605E+12;;
15681;Iogurte Parcialmente Desnatado Frutas Vermelhas Vigor Frasco 180g;12,42871021;False;110;7,892E+12;;
12271;Iogurte Parcialmente Desnatado Frutas Vermelhas Zero Lactose Itambé Nolac Frasco 170g;2,031474411;False;83;7,89605E+12;;
10463;Iogurte Parcialmente Desnatado Grego Maracujá + Morango + Tradicional Light Nestlé Bandeja 540g 6 Unidades;36,71471442;False;991;7,891E+12;;
12354;Iogurte Parcialmente Desnatado Líquido Morango Nestlé Chamyto Garrafa 850g;62,08100101;False;63;7,891E+12;;
13612;Iogurte Parcialmente Desnatado Maçã e Banana Nestlé Ninho Garrafa 850g;36,83580946;False;371;7,891E+12;;
13053;Iogurte Parcialmente Desnatado Mamão, Maçã, Banana e Cereais Nestlé Neston Frasco 170g;5,524622493;False;700;7,891E+12;;
13800;Iogurte Parcialmente Desnatado Mamão, Maçã, Banana e Cereais Nestlé Neston Garrafa 850g;23,59393544;False;280;7,891E+12;;
14408;Iogurte Parcialmente Desnatado Mamão com Laranja Itambé Frasco 170g;4,707472673;False;19;7,89605E+12;;
14405;Iogurte Parcialmente Desnatado Maracujá Itambé Frasco 170g;10,83989927;False;968;7,89605E+12;;
14770;Iogurte Parcialmente Desnatado Maracujá Itambé Garrafa 900g;35,64092126;False;638;7,89605E+12;;
14545;Iogurte Parcialmente Desnatado Mel Itambé Pote 170g;49,69044184;False;666;7,89605E+12;;
13332;Iogurte Parcialmente Desnatado Mel Nestlé Pote 170g;47,85735063;False;624;7,891E+12;;
14667;Iogurte Parcialmente Desnatado Morango Calda Morango Nestlé Pote 150g;36,84669053;False;401;7,891E+12;;
12543;Iogurte Parcialmente Desnatado Morango + Coco Itambé Bandeja 540g 6 Unidades;18,59081658;False;471;7,89605E+12;;
15604;Iogurte Parcialmente Desnatado Morango Danone Frasco 140g;31,3327425;False;362;7,89103E+12;;
11924;Iogurte Parcialmente Desnatado Morango Itambé Bandeja 540g 6 Unidades;5,531701723;False;229;7,89605E+12;;
10177;Iogurte Parcialmente Desnatado Morango Itambé Frasco 170g;60,97641904;False;431;7,89605E+12;;
14386;Iogurte Parcialmente Desnatado Morango Itambé Garrafa 1,25kg Embalagem Econômica;86,00715429;False;19;7,89605E+12;;
10188;Iogurte Parcialmente Desnatado Morango Itambé Garrafa 900g;25,58433566;False;376;7,89605E+12;;
15233;Iogurte Parcialmente Desnatado Morango Itambé Pedaços Pote 500g;2,311361259;False;517;7,89605E+12;;
11603;Iogurte Parcialmente Desnatado Morango Meu Malvado Favorito 3 Vigor Frasco 180g;22,21096815;False;454;7,892E+12;;
12356;Iogurte Parcialmente Desnatado Morango Nestlé Chamyto Go Squeeze 100g;17,53822803;False;489;7,891E+12;;
12542;Iogurte Parcialmente Desnatado Morango Os Incríveis 2 Itambé Kids Frasco 170g;4,044858519;False;131;7,89605E+12;;
13018;Iogurte Parcialmente Desnatado Morango + Salada de Frutas + Banana Os Incríveis 2 Itambé Kids Bandeja 540g 6 Unidades;28,10180848;False;754;7,89605E+12;;
12809;Iogurte Parcialmente Desnatado Morango + Salada de Frutas + Maçã e Banana Nestlé Ninho Bandeja 540g 6 Unidades;6,704917702;False;483;7,891E+12;;
12591;Iogurte Parcialmente Desnatado Morango + Vitamina + Banana Itambé Bandeja 540g 6 Unidades;12,68271133;False;177;7,89605E+12;;
10204;Iogurte Parcialmente Desnatado Morango + Vitamina + Banana Itambé Bandeja 540g 6 Unidades;61,81940955;False;816;7,89605E+12;;
11674;Iogurte Parcialmente Desnatado Morango com Cereais Coloridos Nestlé Chamyto Pote 130g;13,37512753;False;515;7,891E+12;;
